sold,quantity,price,reduction,date,store,days
4.0,5.0,28.0,50,2021-01-11,MAG_4,1
6.0,6.0,136.0,40,2021-05-04,MAG_3,1
4.0,5.0,90.0,30,2022-01-27,MAG_2,1
6.0,6.0,116.0,40,2022-03-22,MAG_2,7
5.0,5.0,52.0,50,2022-03-23,MAG_1,5
1.0,6.0,99.0,50,2021-09-19,MAG_4,0
-0.0,4.0,119.0,40,2021-12-09,MAG_4,1
1.0,6.0,219.0,50,2021-08-21,MAG_4,0
6.0,6.0,166.0,30,2021-03-26,MAG_1,6
6.0,6.0,112.0,50,2021-06-10,MAG_2,7
3.0,3.0,127.0,50,2022-02-04,MAG_2,1
4.0,4.0,26.0,50,2021-11-26,MAG_2,3
5.0,6.0,109.0,50,2021-10-22,MAG_3,2
1.0,2.0,14.0,50,2021-08-11,MAG_1,1
4.0,4.0,231.0,30,2021-09-13,MAG_3,3
5.0,5.0,164.0,30,2022-04-01,MAG_1,5
1.0,5.0,18.0,50,2021-05-29,MAG_1,1
4.0,6.0,165.0,50,2021-04-08,MAG_1,1
3.0,6.0,17.0,50,2021-07-06,MAG_3,1
2.0,5.0,100.0,40,2021-10-11,MAG_4,1
1.0,5.0,122.0,50,2021-03-01,MAG_3,0
4.0,6.0,167.0,50,2022-03-14,MAG_2,0
4.0,4.0,116.0,40,2021-06-14,MAG_4,6
0.0,4.0,177.0,30,2021-03-30,MAG_4,1
1.0,4.0,15.0,40,2021-08-17,MAG_4,1
1.0,1.0,79.0,50,2022-01-08,MAG_4,1
5.0,5.0,172.0,50,2021-02-19,MAG_2,9
3.0,4.0,98.0,50,2022-02-02,MAG_2,1
10.0,10.0,93.0,30,2021-03-01,MAG_4,7
2.0,2.0,63.0,50,2021-04-13,MAG_3,7
6.0,6.0,128.0,50,2021-12-17,MAG_2,9
1.0,1.0,131.0,30,2022-01-06,MAG_3,7
5.0,6.0,121.0,50,2021-10-24,MAG_2,1
4.0,4.0,157.0,50,2021-10-24,MAG_3,5
6.0,6.0,63.0,50,2021-12-15,MAG_3,1
5.0,6.0,21.0,50,2021-05-29,MAG_4,0
4.0,4.0,37.0,40,2021-03-12,MAG_3,6
2.0,5.0,107.0,50,2022-01-08,MAG_4,1
4.0,10.0,214.0,50,2021-09-08,MAG_1,1
6.0,6.0,178.0,50,2021-11-19,MAG_3,0
2.0,5.0,25.0,50,2022-01-13,MAG_1,1
3.0,5.0,153.0,50,2022-01-12,MAG_2,1
1.0,3.0,112.0,30,2021-04-21,MAG_2,1
3.0,3.0,118.0,30,2022-02-24,MAG_2,0
2.0,6.0,87.0,50,2021-10-04,MAG_2,1
6.0,6.0,140.0,50,2022-03-10,MAG_2,4
5.0,5.0,144.0,50,2021-11-07,MAG_1,4
5.0,5.0,199.0,50,2022-03-10,MAG_2,0
4.0,8.0,75.0,50,2021-06-27,MAG_4,2
2.0,2.0,82.0,50,2021-12-07,MAG_4,7
5.0,5.0,53.0,40,2022-03-13,MAG_1,6
3.0,3.0,170.0,50,2021-10-21,MAG_4,9
4.0,4.0,92.0,50,2022-03-28,MAG_2,6
1.0,1.0,29.0,50,2021-06-01,MAG_2,6
2.0,5.0,173.0,40,2021-02-26,MAG_2,1
1.0,1.0,104.0,50,2021-08-22,MAG_1,9
3.0,5.0,70.0,40,2021-03-22,MAG_1,1
1.0,2.0,158.0,50,2021-06-10,MAG_2,0
3.0,4.0,94.0,40,2021-01-30,MAG_4,2
60.0,60.0,64.0,30,2022-03-08,MAG_2,3
0.0,3.0,69.0,50,2021-08-29,MAG_3,1
4.0,4.0,165.0,50,2021-06-18,MAG_3,8
1.0,4.0,394.0,50,2022-03-23,MAG_1,2
2.0,2.0,227.0,30,2021-01-19,MAG_2,1
12.0,12.0,199.0,30,2021-10-15,MAG_4,9
3.0,3.0,21.0,50,2021-11-18,MAG_2,9
1.0,1.0,192.0,50,2022-03-02,MAG_3,1
2.0,6.0,68.0,50,2022-02-01,MAG_3,1
4.0,5.0,95.0,30,2022-01-04,MAG_2,1
1.0,3.0,144.0,50,2021-01-31,MAG_2,0
3.0,5.0,177.0,50,2022-03-12,MAG_4,0
-0.0,3.0,115.0,50,2021-11-13,MAG_3,1
6.0,6.0,118.0,50,2022-03-25,MAG_1,5
3.0,3.0,126.0,30,2022-03-12,MAG_1,6
6.0,6.0,128.0,50,2021-08-30,MAG_2,6
6.0,10.0,20.0,50,2022-02-07,MAG_4,2
6.0,6.0,159.0,30,2021-03-08,MAG_2,2
4.0,5.0,124.0,30,2021-08-06,MAG_1,0
2.0,6.0,76.0,30,2021-12-24,MAG_4,1
1.0,6.0,129.0,50,2021-03-17,MAG_1,1
6.0,6.0,163.0,30,2021-10-09,MAG_3,3
4.0,4.0,115.0,40,2021-11-21,MAG_2,1
4.0,6.0,259.0,50,2021-06-06,MAG_1,0
4.0,4.0,91.0,30,2021-05-15,MAG_1,9
2.0,8.0,63.0,30,2021-05-07,MAG_2,1
3.0,6.0,60.0,50,2021-11-23,MAG_1,0
3.0,6.0,31.0,30,2021-09-10,MAG_4,1
1.0,1.0,163.0,50,2021-07-25,MAG_3,1
1.0,1.0,145.0,50,2021-10-14,MAG_2,1
6.0,6.0,112.0,50,2022-01-09,MAG_3,5
6.0,6.0,95.0,50,2022-03-24,MAG_2,6
3.0,6.0,113.0,50,2021-12-03,MAG_2,1
2.0,2.0,127.0,50,2021-12-03,MAG_1,8
3.0,4.0,55.0,50,2021-08-31,MAG_4,0
5.0,6.0,79.0,50,2021-01-01,MAG_2,1
1.0,4.0,13.0,50,2021-06-11,MAG_2,2
2.0,2.0,20.0,50,2021-05-29,MAG_3,3
1.0,4.0,67.0,50,2021-10-11,MAG_3,2
3.0,3.0,73.0,40,2021-03-31,MAG_3,6
1.0,2.0,139.0,50,2021-10-15,MAG_1,2
3.0,3.0,96.0,50,2021-11-22,MAG_3,1
2.0,3.0,34.0,50,2021-12-06,MAG_1,2
2.0,6.0,74.0,50,2021-05-14,MAG_2,1
2.0,4.0,272.0,50,2021-08-03,MAG_4,1
2.0,2.0,65.0,50,2022-03-30,MAG_3,6
2.0,5.0,134.0,50,2021-09-07,MAG_1,0
2.0,4.0,107.0,50,2022-01-28,MAG_1,1
3.0,5.0,113.0,30,2022-02-19,MAG_3,0
2.0,2.0,257.0,50,2021-12-13,MAG_1,1
-0.0,4.0,255.0,50,2022-03-23,MAG_1,1
1.0,3.0,49.0,40,2021-02-25,MAG_4,2
0.0,1.0,28.0,50,2022-01-31,MAG_2,2
2.0,2.0,20.0,40,2021-05-24,MAG_4,6
6.0,6.0,72.0,50,2021-01-07,MAG_4,0
4.0,4.0,43.0,50,2021-07-01,MAG_1,6
1.0,3.0,93.0,50,2021-02-05,MAG_1,1
1.0,6.0,88.0,30,2022-01-31,MAG_1,0
4.0,4.0,69.0,30,2022-02-12,MAG_2,9
1.0,1.0,184.0,30,2021-12-08,MAG_2,7
4.0,4.0,65.0,50,2021-06-17,MAG_3,1
5.0,6.0,223.0,50,2021-06-25,MAG_1,1
-0.0,3.0,40.0,50,2022-02-03,MAG_1,2
6.0,6.0,91.0,30,2021-07-06,MAG_3,9
1.0,5.0,11.0,50,2021-12-23,MAG_3,0
6.0,6.0,142.0,50,2021-01-16,MAG_3,2
3.0,3.0,49.0,50,2021-07-03,MAG_1,5
6.0,6.0,101.0,50,2021-12-13,MAG_3,1
6.0,6.0,62.0,30,2021-08-28,MAG_2,9
2.0,3.0,180.0,50,2021-08-10,MAG_1,2
5.0,25.0,120.0,50,2022-02-10,MAG_2,1
-0.0,4.0,174.0,50,2021-10-03,MAG_2,1
1.0,6.0,45.0,30,2021-01-08,MAG_2,0
4.0,4.0,104.0,30,2021-03-18,MAG_2,8
1.0,5.0,54.0,50,2022-01-23,MAG_2,1
1.0,4.0,86.0,50,2021-06-08,MAG_1,1
5.0,5.0,132.0,30,2022-01-13,MAG_2,5
0.0,3.0,193.0,50,2021-04-01,MAG_1,1
25.0,25.0,103.0,50,2021-06-01,MAG_1,4
3.0,4.0,12.0,50,2021-01-03,MAG_1,1
3.0,6.0,41.0,50,2021-03-12,MAG_1,1
-0.0,6.0,124.0,30,2021-05-28,MAG_1,1
2.0,5.0,146.0,50,2021-11-27,MAG_2,0
4.0,4.0,39.0,40,2022-01-10,MAG_1,4
5.0,5.0,34.0,40,2021-07-21,MAG_3,8
3.0,4.0,78.0,50,2022-02-04,MAG_3,1
1.0,6.0,72.0,50,2021-09-26,MAG_2,2
5.0,5.0,61.0,50,2021-04-10,MAG_4,6
2.0,4.0,73.0,50,2021-07-16,MAG_1,1
10.0,10.0,47.0,50,2022-03-20,MAG_3,6
5.0,5.0,47.0,50,2021-07-20,MAG_1,3
6.0,6.0,101.0,50,2021-05-21,MAG_1,4
3.0,5.0,18.0,50,2021-12-25,MAG_1,1
4.0,4.0,156.0,50,2021-07-02,MAG_1,3
4.0,5.0,195.0,50,2021-04-09,MAG_2,0
4.0,4.0,44.0,30,2021-07-26,MAG_4,0
6.0,10.0,224.0,50,2021-08-29,MAG_1,1
5.0,6.0,146.0,40,2021-02-22,MAG_2,1
6.0,6.0,230.0,50,2021-04-15,MAG_4,5
6.0,6.0,63.0,50,2021-08-30,MAG_1,9
2.0,4.0,82.0,50,2022-01-06,MAG_1,0
6.0,6.0,273.0,50,2022-01-24,MAG_1,8
4.0,4.0,59.0,50,2021-01-28,MAG_3,3
2.0,6.0,79.0,50,2021-04-01,MAG_4,0
-0.0,15.0,103.0,50,2021-02-02,MAG_2,1
1.0,6.0,104.0,50,2021-07-12,MAG_4,0
3.0,4.0,124.0,50,2022-02-05,MAG_4,0
4.0,6.0,25.0,50,2021-03-05,MAG_2,1
6.0,6.0,61.0,50,2021-06-06,MAG_2,9
2.0,3.0,39.0,30,2022-03-17,MAG_1,1
1.0,4.0,93.0,50,2022-01-21,MAG_4,1
1.0,1.0,158.0,50,2021-08-17,MAG_3,1
4.0,6.0,104.0,50,2021-10-03,MAG_4,2
2.0,5.0,101.0,50,2021-07-07,MAG_2,1
0.0,4.0,76.0,50,2021-12-15,MAG_1,1
2.0,3.0,95.0,50,2021-02-27,MAG_3,1
1.0,4.0,233.0,50,2022-01-09,MAG_2,1
5.0,6.0,59.0,50,2021-06-15,MAG_1,1
0.0,3.0,98.0,50,2021-05-04,MAG_4,0
2.0,5.0,18.0,40,2021-07-01,MAG_4,1
2.0,2.0,194.0,50,2021-11-11,MAG_3,2
8.0,8.0,87.0,30,2021-09-12,MAG_1,7
5.0,5.0,118.0,30,2021-05-21,MAG_1,5
4.0,6.0,96.0,50,2021-04-24,MAG_3,1
1.0,4.0,119.0,50,2021-11-11,MAG_2,1
2.0,3.0,172.0,30,2021-08-30,MAG_4,2
5.0,5.0,248.0,50,2021-05-18,MAG_2,5
-0.0,6.0,51.0,50,2021-03-29,MAG_1,1
4.0,4.0,225.0,50,2021-11-23,MAG_4,5
1.0,2.0,79.0,50,2021-11-11,MAG_3,1
1.0,5.0,100.0,40,2021-04-09,MAG_1,1
4.0,4.0,157.0,30,2022-03-04,MAG_4,1
3.0,6.0,176.0,30,2022-02-27,MAG_2,0
4.0,4.0,65.0,50,2021-09-30,MAG_3,0
3.0,3.0,22.0,40,2021-05-22,MAG_2,2
5.0,5.0,13.0,30,2022-02-18,MAG_3,6
1.0,2.0,77.0,30,2021-05-24,MAG_1,1
0.0,4.0,68.0,50,2021-12-21,MAG_2,1
4.0,4.0,268.0,30,2021-02-01,MAG_3,1
2.0,2.0,72.0,30,2021-05-04,MAG_2,7
4.0,5.0,53.0,50,2022-03-09,MAG_3,0
2.0,5.0,88.0,50,2021-10-05,MAG_3,1
1.0,4.0,172.0,50,2021-07-14,MAG_1,0
3.0,5.0,190.0,30,2021-07-12,MAG_3,1
1.0,2.0,38.0,30,2021-10-15,MAG_1,1
8.0,12.0,141.0,50,2022-03-06,MAG_4,0
4.0,6.0,47.0,50,2022-03-11,MAG_3,0
4.0,6.0,43.0,50,2021-08-15,MAG_3,1
2.0,6.0,95.0,30,2021-08-13,MAG_3,0
5.0,5.0,47.0,50,2021-08-16,MAG_2,0
4.0,4.0,99.0,50,2021-02-14,MAG_2,6
3.0,5.0,27.0,50,2021-08-09,MAG_4,1
4.0,4.0,23.0,50,2021-08-14,MAG_3,8
2.0,3.0,91.0,30,2021-09-22,MAG_4,1
5.0,5.0,52.0,50,2021-05-18,MAG_1,1
6.0,6.0,38.0,30,2021-04-29,MAG_4,7
1.0,6.0,23.0,50,2021-06-17,MAG_3,0
10.0,10.0,65.0,50,2021-12-15,MAG_2,1
4.0,5.0,63.0,50,2021-08-15,MAG_1,0
4.0,4.0,111.0,50,2021-12-28,MAG_3,6
6.0,6.0,21.0,50,2021-08-25,MAG_4,1
4.0,4.0,45.0,30,2021-04-17,MAG_3,9
6.0,6.0,106.0,50,2021-04-21,MAG_4,1
4.0,5.0,95.0,50,2021-06-21,MAG_3,0
0.0,2.0,13.0,50,2021-12-12,MAG_3,0
6.0,8.0,98.0,50,2021-11-27,MAG_1,0
0.0,1.0,142.0,30,2021-09-14,MAG_1,1
1.0,4.0,202.0,50,2022-01-09,MAG_1,0
2.0,2.0,91.0,50,2021-01-28,MAG_3,0
6.0,6.0,138.0,50,2021-02-26,MAG_4,6
4.0,4.0,85.0,50,2022-01-06,MAG_4,3
-0.0,1.0,12.0,50,2021-04-26,MAG_4,1
1.0,4.0,106.0,50,2021-05-20,MAG_1,1
3.0,4.0,115.0,50,2022-01-16,MAG_2,1
-0.0,4.0,135.0,50,2021-08-27,MAG_1,1
10.0,10.0,55.0,50,2021-12-12,MAG_3,0
5.0,5.0,117.0,30,2021-08-11,MAG_3,9
1.0,2.0,30.0,40,2022-01-05,MAG_1,1
5.0,5.0,59.0,50,2021-03-30,MAG_2,4
3.0,3.0,98.0,50,2021-10-13,MAG_1,0
2.0,3.0,116.0,50,2021-09-23,MAG_2,1
4.0,4.0,65.0,50,2021-10-10,MAG_4,1
4.0,5.0,90.0,50,2021-11-23,MAG_1,1
4.0,5.0,26.0,50,2022-02-24,MAG_2,1
5.0,5.0,35.0,50,2022-02-06,MAG_4,1
3.0,3.0,29.0,50,2022-02-25,MAG_4,5
1.0,1.0,118.0,50,2022-01-05,MAG_4,8
1.0,5.0,81.0,50,2021-05-07,MAG_2,0
1.0,3.0,90.0,40,2021-11-20,MAG_3,0
6.0,6.0,114.0,50,2021-12-23,MAG_3,9
25.0,25.0,19.0,50,2022-01-10,MAG_3,8
6.0,6.0,48.0,30,2022-01-22,MAG_4,0
1.0,5.0,57.0,50,2021-09-06,MAG_2,1
0.0,3.0,104.0,50,2021-10-22,MAG_1,1
0.0,1.0,153.0,50,2022-02-01,MAG_4,0
1.0,2.0,86.0,50,2021-01-11,MAG_4,0
1.0,1.0,79.0,40,2022-02-01,MAG_1,2
1.0,1.0,229.0,40,2021-06-15,MAG_3,4
6.0,10.0,97.0,30,2021-10-23,MAG_3,1
2.0,6.0,107.0,50,2021-04-14,MAG_1,1
6.0,12.0,173.0,30,2021-11-05,MAG_1,1
1.0,4.0,44.0,50,2021-08-10,MAG_3,1
6.0,6.0,171.0,50,2021-05-13,MAG_2,3
1.0,5.0,137.0,50,2021-11-01,MAG_3,0
5.0,5.0,131.0,50,2021-01-06,MAG_1,0
3.0,5.0,105.0,50,2021-11-01,MAG_3,0
3.0,3.0,48.0,50,2022-03-16,MAG_1,7
2.0,4.0,112.0,30,2022-02-03,MAG_2,1
2.0,2.0,17.0,50,2021-12-29,MAG_3,4
2.0,2.0,160.0,50,2021-10-13,MAG_1,1
-0.0,4.0,163.0,50,2021-05-29,MAG_3,1
-0.0,3.0,49.0,50,2021-08-15,MAG_2,0
1.0,6.0,111.0,50,2021-02-06,MAG_4,1
5.0,5.0,160.0,50,2021-12-20,MAG_3,8
1.0,3.0,209.0,50,2022-01-13,MAG_4,1
3.0,5.0,100.0,50,2022-02-06,MAG_2,2
2.0,2.0,17.0,50,2022-02-16,MAG_4,0
6.0,6.0,68.0,50,2021-07-11,MAG_1,9
2.0,3.0,125.0,50,2021-04-16,MAG_4,1
10.0,12.0,118.0,50,2021-04-07,MAG_4,1
2.0,4.0,59.0,30,2021-03-04,MAG_1,0
4.0,4.0,134.0,30,2021-12-26,MAG_4,3
3.0,3.0,136.0,50,2021-11-12,MAG_3,1
4.0,6.0,117.0,50,2021-10-31,MAG_3,1
2.0,10.0,136.0,50,2022-03-05,MAG_1,2
4.0,5.0,68.0,30,2021-04-18,MAG_4,0
4.0,4.0,96.0,50,2021-02-12,MAG_1,6
4.0,4.0,99.0,50,2021-10-23,MAG_2,3
6.0,6.0,126.0,40,2022-02-04,MAG_2,8
2.0,2.0,61.0,30,2021-03-14,MAG_4,1
6.0,10.0,173.0,50,2021-11-10,MAG_1,1
3.0,6.0,170.0,50,2021-10-28,MAG_4,1
1.0,1.0,208.0,50,2021-11-13,MAG_4,3
-0.0,4.0,85.0,30,2022-01-05,MAG_3,1
4.0,6.0,107.0,50,2022-03-17,MAG_4,0
3.0,3.0,76.0,40,2021-09-28,MAG_1,3
3.0,3.0,26.0,30,2021-12-01,MAG_2,9
5.0,5.0,64.0,50,2021-02-08,MAG_3,4
0.0,2.0,116.0,30,2022-04-01,MAG_3,1
6.0,6.0,58.0,50,2021-09-02,MAG_4,3
3.0,3.0,150.0,50,2022-03-20,MAG_3,1
6.0,6.0,120.0,50,2021-01-19,MAG_3,1
1.0,2.0,177.0,50,2022-03-09,MAG_1,1
2.0,3.0,102.0,40,2022-02-21,MAG_4,2
5.0,5.0,69.0,50,2021-05-06,MAG_2,8
-0.0,4.0,177.0,30,2021-12-13,MAG_2,1
4.0,4.0,104.0,50,2021-02-16,MAG_3,0
-0.0,6.0,15.0,50,2021-07-23,MAG_2,1
6.0,6.0,31.0,50,2022-02-06,MAG_2,8
10.0,10.0,126.0,50,2021-03-26,MAG_2,8
3.0,3.0,94.0,50,2021-12-13,MAG_2,1
8.0,8.0,215.0,50,2021-07-30,MAG_2,0
2.0,2.0,64.0,30,2021-07-10,MAG_1,2
0.0,5.0,26.0,40,2022-01-18,MAG_3,1
6.0,8.0,164.0,40,2021-01-13,MAG_4,0
2.0,10.0,151.0,30,2022-02-03,MAG_1,0
2.0,4.0,136.0,30,2021-09-09,MAG_3,0
3.0,6.0,150.0,50,2021-04-11,MAG_2,1
1.0,3.0,29.0,40,2021-05-21,MAG_3,1
6.0,6.0,164.0,50,2021-03-11,MAG_1,1
1.0,6.0,109.0,50,2021-06-11,MAG_2,1
5.0,5.0,90.0,50,2021-10-06,MAG_1,7
3.0,3.0,161.0,50,2021-05-10,MAG_3,1
3.0,5.0,186.0,50,2021-08-19,MAG_2,1
4.0,4.0,64.0,50,2021-06-17,MAG_2,9
4.0,4.0,44.0,50,2021-07-12,MAG_3,9
0.0,1.0,78.0,30,2021-01-21,MAG_3,1
5.0,5.0,117.0,50,2021-03-31,MAG_4,4
6.0,8.0,155.0,30,2021-01-10,MAG_3,1
12.0,12.0,89.0,50,2021-03-17,MAG_1,8
2.0,4.0,21.0,40,2022-01-16,MAG_4,1
5.0,5.0,234.0,50,2021-07-30,MAG_3,0
2.0,5.0,117.0,30,2021-05-07,MAG_3,1
4.0,4.0,44.0,50,2021-08-17,MAG_4,2
3.0,4.0,217.0,30,2021-09-16,MAG_3,0
12.0,12.0,142.0,30,2021-12-25,MAG_3,5
-0.0,4.0,73.0,50,2021-04-30,MAG_4,1
-0.0,5.0,44.0,40,2021-11-12,MAG_3,1
1.0,4.0,146.0,50,2021-09-06,MAG_4,1
4.0,4.0,90.0,50,2022-03-16,MAG_1,7
1.0,1.0,109.0,50,2022-02-07,MAG_3,3
4.0,4.0,84.0,50,2021-07-23,MAG_1,1
4.0,4.0,157.0,30,2022-04-01,MAG_1,0
2.0,2.0,116.0,50,2021-07-09,MAG_3,1
6.0,6.0,106.0,40,2021-03-17,MAG_1,3
1.0,1.0,75.0,40,2021-02-09,MAG_4,3
4.0,6.0,80.0,30,2021-06-04,MAG_4,1
1.0,1.0,167.0,50,2021-01-10,MAG_3,1
5.0,5.0,124.0,50,2022-03-07,MAG_2,5
3.0,5.0,75.0,50,2021-09-30,MAG_4,1
2.0,6.0,153.0,30,2021-12-05,MAG_4,0
6.0,10.0,80.0,50,2022-03-31,MAG_1,0
3.0,3.0,57.0,50,2022-02-03,MAG_4,8
3.0,3.0,50.0,50,2022-02-19,MAG_2,1
6.0,8.0,164.0,50,2021-01-30,MAG_2,1
2.0,2.0,163.0,50,2021-06-04,MAG_4,3
6.0,6.0,119.0,30,2021-09-11,MAG_2,3
4.0,6.0,66.0,50,2021-05-01,MAG_2,1
-0.0,1.0,19.0,50,2021-10-06,MAG_1,1
5.0,6.0,115.0,50,2021-04-04,MAG_4,1
1.0,6.0,174.0,50,2021-10-08,MAG_2,1
4.0,5.0,210.0,30,2021-02-26,MAG_4,1
3.0,3.0,25.0,30,2021-12-01,MAG_2,4
10.0,12.0,14.0,50,2022-01-03,MAG_2,0
6.0,6.0,150.0,50,2021-06-10,MAG_4,6
6.0,6.0,43.0,50,2022-02-12,MAG_4,1
6.0,6.0,13.0,30,2021-05-25,MAG_2,3
4.0,4.0,63.0,50,2021-04-16,MAG_2,0
4.0,5.0,77.0,50,2021-08-30,MAG_4,0
5.0,5.0,81.0,30,2022-03-11,MAG_3,7
3.0,3.0,71.0,50,2021-03-18,MAG_1,6
2.0,4.0,75.0,40,2022-01-17,MAG_3,0
4.0,6.0,66.0,40,2021-01-01,MAG_1,1
4.0,4.0,41.0,50,2022-02-08,MAG_4,6
3.0,4.0,76.0,50,2021-07-06,MAG_2,2
-0.0,6.0,67.0,50,2022-01-13,MAG_3,1
3.0,4.0,34.0,50,2021-11-30,MAG_2,0
6.0,6.0,50.0,50,2021-05-22,MAG_3,9
3.0,3.0,77.0,50,2021-04-11,MAG_4,0
6.0,6.0,65.0,50,2021-12-29,MAG_2,8
2.0,2.0,97.0,50,2022-01-05,MAG_2,1
6.0,6.0,105.0,50,2021-12-13,MAG_3,5
5.0,5.0,142.0,50,2021-09-04,MAG_4,1
6.0,6.0,77.0,50,2021-07-11,MAG_1,6
0.0,3.0,72.0,50,2021-05-17,MAG_4,1
4.0,4.0,20.0,50,2021-05-03,MAG_4,1
3.0,3.0,55.0,50,2021-11-26,MAG_4,7
6.0,6.0,56.0,50,2021-02-20,MAG_4,6
3.0,6.0,82.0,30,2021-03-15,MAG_4,2
3.0,6.0,128.0,50,2021-04-14,MAG_3,1
3.0,4.0,157.0,50,2021-08-09,MAG_1,1
8.0,10.0,98.0,30,2021-05-10,MAG_4,2
4.0,4.0,164.0,50,2022-01-13,MAG_1,1
6.0,6.0,82.0,40,2021-06-19,MAG_4,3
1.0,4.0,102.0,50,2021-08-05,MAG_3,1
5.0,5.0,82.0,50,2022-02-11,MAG_1,9
1.0,1.0,155.0,30,2022-01-11,MAG_4,2
-0.0,6.0,169.0,30,2021-11-07,MAG_1,0
12.0,12.0,42.0,30,2021-04-08,MAG_2,4
3.0,5.0,123.0,50,2021-11-11,MAG_1,2
1.0,3.0,30.0,30,2021-12-30,MAG_2,1
0.0,12.0,97.0,30,2021-10-12,MAG_3,0
0.0,4.0,206.0,50,2021-12-03,MAG_2,0
3.0,6.0,105.0,50,2022-03-28,MAG_3,1
4.0,4.0,43.0,30,2021-04-12,MAG_1,8
2.0,3.0,105.0,50,2021-05-28,MAG_3,1
1.0,2.0,100.0,30,2021-05-14,MAG_2,1
3.0,3.0,11.0,50,2022-03-21,MAG_4,0
-0.0,3.0,34.0,50,2021-11-15,MAG_3,1
6.0,6.0,41.0,50,2021-01-12,MAG_4,3
3.0,6.0,175.0,30,2021-07-14,MAG_4,1
6.0,6.0,79.0,50,2021-02-24,MAG_1,6
5.0,5.0,130.0,30,2021-06-08,MAG_1,9
3.0,5.0,82.0,50,2021-07-03,MAG_4,1
-0.0,2.0,49.0,50,2021-10-10,MAG_2,1
4.0,4.0,358.0,50,2022-02-17,MAG_1,6
2.0,3.0,68.0,50,2021-01-04,MAG_1,2
2.0,2.0,104.0,50,2022-02-24,MAG_3,5
0.0,6.0,67.0,30,2021-04-01,MAG_4,1
4.0,4.0,79.0,50,2021-01-25,MAG_1,6
6.0,6.0,69.0,50,2021-09-14,MAG_3,6
4.0,6.0,144.0,50,2021-04-14,MAG_3,1
5.0,6.0,197.0,50,2022-02-26,MAG_1,0
6.0,6.0,77.0,50,2021-08-05,MAG_1,1
4.0,4.0,85.0,50,2021-01-30,MAG_2,3
2.0,2.0,49.0,50,2021-11-20,MAG_1,1
3.0,4.0,36.0,30,2021-10-15,MAG_2,1
3.0,4.0,95.0,50,2021-06-09,MAG_1,1
4.0,6.0,141.0,50,2022-03-28,MAG_1,2
2.0,4.0,175.0,30,2021-06-26,MAG_3,0
5.0,5.0,192.0,50,2021-06-02,MAG_4,6
3.0,3.0,100.0,30,2021-05-17,MAG_2,8
5.0,5.0,94.0,50,2022-01-19,MAG_3,6
6.0,6.0,59.0,50,2022-01-22,MAG_2,5
6.0,6.0,70.0,30,2021-03-09,MAG_3,1
2.0,2.0,35.0,50,2021-03-24,MAG_1,6
4.0,4.0,134.0,30,2021-06-17,MAG_3,7
4.0,4.0,88.0,50,2021-10-07,MAG_4,6
6.0,6.0,49.0,50,2021-08-05,MAG_4,9
6.0,6.0,173.0,50,2021-09-15,MAG_2,6
12.0,12.0,13.0,50,2021-09-11,MAG_2,3
6.0,6.0,144.0,50,2021-10-11,MAG_3,1
4.0,5.0,188.0,40,2021-05-21,MAG_2,1
-0.0,1.0,15.0,50,2021-10-16,MAG_2,1
2.0,4.0,150.0,50,2021-05-30,MAG_2,1
1.0,6.0,93.0,30,2021-01-04,MAG_3,1
4.0,5.0,107.0,50,2021-06-06,MAG_2,2
5.0,5.0,64.0,50,2021-07-25,MAG_3,1
2.0,6.0,53.0,50,2021-09-23,MAG_3,1
4.0,5.0,14.0,30,2021-12-02,MAG_2,0
1.0,5.0,51.0,30,2021-10-23,MAG_2,1
2.0,2.0,131.0,30,2021-09-14,MAG_2,1
6.0,12.0,188.0,50,2021-07-26,MAG_4,0
3.0,6.0,66.0,50,2021-01-24,MAG_2,1
2.0,6.0,131.0,50,2021-01-15,MAG_3,0
2.0,2.0,171.0,30,2021-06-25,MAG_4,1
4.0,6.0,189.0,50,2022-03-16,MAG_1,2
1.0,1.0,50.0,50,2021-06-14,MAG_1,9
5.0,5.0,53.0,50,2022-01-13,MAG_2,0
6.0,6.0,128.0,50,2022-01-09,MAG_1,6
4.0,5.0,65.0,50,2021-10-20,MAG_3,2
4.0,4.0,107.0,50,2021-09-26,MAG_1,7
-0.0,6.0,35.0,30,2021-10-12,MAG_2,0
1.0,5.0,87.0,50,2021-09-23,MAG_3,2
3.0,6.0,217.0,50,2021-04-25,MAG_3,2
1.0,6.0,47.0,50,2021-02-20,MAG_4,0
2.0,3.0,44.0,30,2021-02-15,MAG_3,1
4.0,5.0,79.0,50,2021-11-27,MAG_1,1
2.0,2.0,11.0,50,2021-07-25,MAG_3,4
5.0,5.0,101.0,30,2022-03-18,MAG_3,4
1.0,4.0,64.0,30,2021-04-27,MAG_2,1
6.0,6.0,72.0,50,2021-08-08,MAG_1,2
1.0,1.0,161.0,40,2021-05-13,MAG_3,8
5.0,6.0,123.0,30,2021-11-12,MAG_2,2
1.0,3.0,69.0,30,2022-03-26,MAG_4,1
0.0,6.0,105.0,50,2021-03-22,MAG_1,1
5.0,5.0,192.0,50,2022-01-30,MAG_3,4
1.0,3.0,61.0,50,2021-06-01,MAG_2,0
1.0,6.0,84.0,50,2022-01-11,MAG_1,1
0.0,2.0,182.0,30,2022-01-22,MAG_2,1
4.0,6.0,134.0,50,2021-08-07,MAG_4,0
10.0,10.0,42.0,50,2021-08-04,MAG_3,7
